date,district,category,sentiment,resolution_days,resolved,source
2025-06-06,Northgate,EV Charger Fault,neutral,6,True,app
2025-06-06,Central,Air Quality Concern,urgent,12,False,app
2025-06-06,Northgate,Streetlight Outage,concerned,1,True,app
2025-06-06,Eastfield,Illegal Parking,neutral,6,True,chatbot
2025-06-06,Central,Traffic Signal Issue,concerned,12,False,chatbot
2025-06-06,Riverside,Illegal Parking,urgent,2,True,chatbot
2025-06-06,Northgate,Pothole Repair,satisfied,1,True,phone
2025-06-07,Northgate,Illegal Parking,neutral,2,True,phone
2025-06-07,Eastfield,Waste Collection,neutral,1,True,email
2025-06-07,Harbour,Streetlight Outage,frustrated,7,True,social_media
2025-06-07,Riverside,Streetlight Outage,neutral,2,True,social_media
2025-06-07,Eastfield,EV Charger Fault,neutral,4,True,app
2025-06-07,Central,Streetlight Outage,neutral,10,False,chatbot
2025-06-07,Eastfield,Noise Complaint,frustrated,3,True,app
2025-06-07,Harbour,Pothole Repair,neutral,3,True,app
2025-06-07,Harbour,Pothole Repair,concerned,3,True,app
2025-06-07,Northgate,Pothole Repair,concerned,5,True,app
2025-06-07,Northgate,Illegal Parking,neutral,8,False,app
2025-06-07,Northgate,Waste Collection,frustrated,0,True,app
2025-06-07,Greenpark,Noise Complaint,frustrated,0,True,app
2025-06-07,Riverside,Noise Complaint,satisfied,24,False,chatbot
2025-06-07,Riverside,Waste Collection,satisfied,4,True,phone
2025-06-07,Northgate,Waste Collection,frustrated,6,True,phone
2025-06-07,Northgate,EV Charger Fault,urgent,5,True,email
2025-06-07,Greenpark,EV Charger Fault,frustrated,4,True,app
2025-06-07,Eastfield,EV Charger Fault,neutral,1,True,email
2025-06-07,Riverside,Illegal Parking,frustrated,2,True,social_media
2025-06-08,Central,Streetlight Outage,concerned,3,True,phone
2025-06-08,Riverside,Traffic Signal Issue,satisfied,5,True,social_media
2025-06-08,Greenpark,Illegal Parking,neutral,1,True,social_media
2025-06-08,Harbour,Streetlight Outage,concerned,5,True,chatbot
2025-06-08,Eastfield,Noise Complaint,frustrated,1,True,email
2025-06-08,Greenpark,Waste Collection,concerned,4,True,app
2025-06-08,Northgate,Streetlight Outage,concerned,2,True,phone
2025-06-08,Central,Waste Collection,concerned,5,True,phone
2025-06-08,Eastfield,Traffic Signal Issue,concerned,2,True,phone
2025-06-08,Riverside,Air Quality Concern,concerned,7,True,email
2025-06-08,Eastfield,Pothole Repair,neutral,2,True,email
2025-06-08,Central,Streetlight Outage,concerned,1,True,chatbot
2025-06-08,Eastfield,Streetlight Outage,neutral,0,True,email
2025-06-08,Riverside,Pothole Repair,urgent,9,False,chatbot
2025-06-08,Eastfield,Pothole Repair,frustrated,6,True,app
2025-06-08,Central,Streetlight Outage,concerned,0,True,phone
2025-06-08,Riverside,Illegal Parking,concerned,2,True,app
2025-06-08,Central,Noise Complaint,frustrated,8,False,app
2025-06-08,Harbour,Air Quality Concern,urgent,0,True,app
2025-06-08,Central,Noise Complaint,concerned,10,False,email
2025-06-08,Harbour,Waste Collection,concerned,1,True,app
2025-06-08,Riverside,Streetlight Outage,neutral,3,True,chatbot
2025-06-08,Greenpark,Waste Collection,concerned,3,True,email
2025-06-08,Eastfield,Traffic Signal Issue,neutral,2,True,phone
2025-06-08,Northgate,Illegal Parking,urgent,14,False,app
2025-06-08,Greenpark,Pothole Repair,neutral,20,False,app
2025-06-08,Riverside,Noise Complaint,frustrated,2,True,app
2025-06-09,Eastfield,Pothole Repair,frustrated,1,True,email
2025-06-09,Harbour,Illegal Parking,urgent,6,True,chatbot
2025-06-09,Harbour,Air Quality Concern,concerned,2,True,social_media
2025-06-09,Harbour,Pothole Repair,neutral,2,True,app
2025-06-09,Central,Waste Collection,neutral,4,True,phone
2025-06-09,Riverside,Pothole Repair,concerned,22,False,chatbot
2025-06-09,Eastfield,Illegal Parking,satisfied,2,True,phone
2025-06-09,Harbour,Traffic Signal Issue,satisfied,0,True,chatbot
2025-06-09,Riverside,Traffic Signal Issue,neutral,1,True,chatbot
2025-06-09,Greenpark,Pothole Repair,concerned,2,True,app
2025-06-09,Northgate,Pothole Repair,concerned,22,False,email
2025-06-09,Northgate,Illegal Parking,frustrated,4,True,phone
2025-06-09,Greenpark,Illegal Parking,frustrated,5,True,phone
2025-06-09,Riverside,Pothole Repair,concerned,8,False,email
2025-06-10,Northgate,Illegal Parking,urgent,4,True,app
2025-06-10,Eastfield,Pothole Repair,concerned,3,True,app
2025-06-10,Northgate,Waste Collection,neutral,0,True,social_media
2025-06-10,Central,Illegal Parking,concerned,4,True,app
2025-06-10,Greenpark,EV Charger Fault,neutral,9,False,social_media
2025-06-10,Greenpark,Pothole Repair,neutral,4,True,chatbot
2025-06-10,Riverside,Waste Collection,frustrated,2,True,app
2025-06-10,Greenpark,Streetlight Outage,neutral,1,True,chatbot
2025-06-10,Harbour,Pothole Repair,neutral,4,True,app
2025-06-10,Riverside,Traffic Signal Issue,urgent,1,True,email
2025-06-10,Riverside,Pothole Repair,concerned,27,False,email
2025-06-10,Northgate,EV Charger Fault,neutral,5,True,chatbot
2025-06-10,Central,Streetlight Outage,concerned,13,False,phone
2025-06-10,Central,Traffic Signal Issue,urgent,3,True,app
2025-06-11,Greenpark,Waste Collection,concerned,2,True,app
2025-06-11,Harbour,Waste Collection,neutral,6,True,social_media
2025-06-11,Riverside,Noise Complaint,neutral,1,True,app
2025-06-11,Eastfield,Pothole Repair,concerned,1,True,phone
2025-06-11,Riverside,Waste Collection,neutral,0,True,chatbot
2025-06-11,Central,EV Charger Fault,urgent,5,True,chatbot
2025-06-11,Greenpark,Waste Collection,concerned,1,True,phone
2025-06-11,Riverside,Pothole Repair,concerned,1,True,social_media
2025-06-11,Eastfield,Waste Collection,concerned,4,True,chatbot
2025-06-11,Greenpark,Waste Collection,urgent,4,True,app
2025-06-11,Eastfield,Traffic Signal Issue,frustrated,1,True,app
2025-06-11,Harbour,EV Charger Fault,urgent,3,True,phone
2025-06-11,Central,Streetlight Outage,neutral,0,True,app
2025-06-11,Greenpark,Waste Collection,neutral,0,True,email
2025-06-11,Northgate,Waste Collection,concerned,7,True,social_media
2025-06-11,Riverside,Traffic Signal Issue,frustrated,7,True,phone
2025-06-11,Northgate,Waste Collection,frustrated,3,True,chatbot
2025-06-11,Riverside,Noise Complaint,concerned,0,True,chatbot
2025-06-11,Northgate,Illegal Parking,neutral,3,True,phone
2025-06-11,Riverside,Pothole Repair,urgent,1,True,app
2025-06-11,Riverside,Streetlight Outage,satisfied,2,True,social_media
2025-06-12,Eastfield,Illegal Parking,neutral,8,False,email
2025-06-12,Eastfield,Traffic Signal Issue,satisfied,3,True,social_media
2025-06-13,Riverside,Pothole Repair,frustrated,6,True,phone
2025-06-13,Greenpark,Waste Collection,frustrated,1,True,email
2025-06-13,Greenpark,Pothole Repair,frustrated,21,False,social_media
2025-06-13,Riverside,Noise Complaint,satisfied,5,True,app
2025-06-13,Greenpark,Noise Complaint,satisfied,15,False,phone
2025-06-13,Eastfield,Pothole Repair,concerned,10,False,chatbot
2025-06-13,Northgate,Streetlight Outage,concerned,3,True,app
2025-06-13,Central,Pothole Repair,frustrated,1,True,app
2025-06-13,Greenpark,Noise Complaint,frustrated,1,True,app
2025-06-13,Riverside,Pothole Repair,satisfied,3,True,phone
2025-06-13,Riverside,Pothole Repair,concerned,1,True,app
2025-06-13,Eastfield,Traffic Signal Issue,frustrated,8,False,social_media
2025-06-13,Central,EV Charger Fault,frustrated,0,True,phone
2025-06-13,Northgate,Pothole Repair,neutral,12,False,email
2025-06-13,Northgate,EV Charger Fault,urgent,10,False,app
2025-06-13,Greenpark,Illegal Parking,neutral,3,True,email
2025-06-13,Greenpark,Streetlight Outage,neutral,11,False,email
2025-06-13,Greenpark,Traffic Signal Issue,neutral,1,True,app
2025-06-13,Eastfield,Waste Collection,neutral,2,True,social_media
2025-06-13,Greenpark,Waste Collection,urgent,0,True,chatbot
2025-06-13,Riverside,Pothole Repair,neutral,11,False,phone
2025-06-13,Riverside,Illegal Parking,concerned,5,True,social_media
2025-06-13,Northgate,Noise Complaint,neutral,5,True,email
2025-06-13,Central,Illegal Parking,concerned,1,True,chatbot
2025-06-13,Greenpark,Air Quality Concern,concerned,0,True,app
2025-06-14,Riverside,EV Charger Fault,satisfied,8,False,phone
2025-06-14,Riverside,Waste Collection,concerned,0,True,app
2025-06-14,Eastfield,Illegal Parking,neutral,5,True,app
2025-06-14,Harbour,Illegal Parking,urgent,2,True,app
2025-06-14,Eastfield,Waste Collection,frustrated,19,False,email
2025-06-14,Greenpark,Air Quality Concern,neutral,3,True,phone
2025-06-14,Eastfield,Traffic Signal Issue,neutral,2,True,chatbot
2025-06-14,Greenpark,Waste Collection,concerned,6,True,email
2025-06-14,Greenpark,Waste Collection,concerned,1,True,social_media
2025-06-14,Central,Streetlight Outage,urgent,9,False,app
2025-06-14,Eastfield,Pothole Repair,neutral,1,True,social_media
2025-06-14,Greenpark,Waste Collection,concerned,14,False,app
2025-06-14,Riverside,Illegal Parking,satisfied,1,True,app
2025-06-14,Riverside,Waste Collection,frustrated,6,True,chatbot
2025-06-14,Northgate,Pothole Repair,neutral,0,True,phone
2025-06-14,Harbour,Streetlight Outage,satisfied,7,True,chatbot
2025-06-14,Harbour,Noise Complaint,frustrated,0,True,social_media
2025-06-14,Harbour,Traffic Signal Issue,urgent,6,True,phone
2025-06-14,Central,Traffic Signal Issue,neutral,1,True,app
2025-06-14,Northgate,Pothole Repair,concerned,6,True,email
2025-06-15,Central,Pothole Repair,neutral,18,False,phone
2025-06-15,Northgate,EV Charger Fault,neutral,3,True,chatbot
2025-06-15,Greenpark,Waste Collection,neutral,2,True,chatbot
2025-06-15,Harbour,Pothole Repair,concerned,5,True,app
2025-06-15,Riverside,Illegal Parking,frustrated,1,True,app
2025-06-16,Northgate,Traffic Signal Issue,neutral,5,True,app
2025-06-16,Northgate,EV Charger Fault,neutral,1,True,email
2025-06-16,Greenpark,Illegal Parking,neutral,6,True,chatbot
2025-06-16,Northgate,EV Charger Fault,concerned,0,True,email
2025-06-16,Eastfield,Streetlight Outage,concerned,15,False,app
2025-06-16,Riverside,Streetlight Outage,neutral,1,True,chatbot
2025-06-16,Eastfield,Pothole Repair,frustrated,6,True,social_media
2025-06-16,Harbour,Streetlight Outage,neutral,0,True,app
2025-06-17,Greenpark,Waste Collection,frustrated,1,True,chatbot
2025-06-17,Central,Pothole Repair,neutral,0,True,chatbot
2025-06-17,Northgate,Illegal Parking,frustrated,7,True,chatbot
2025-06-17,Harbour,Streetlight Outage,urgent,3,True,app
2025-06-17,Greenpark,Waste Collection,concerned,1,True,phone
2025-06-17,Central,Air Quality Concern,concerned,2,True,app
2025-06-17,Greenpark,Noise Complaint,frustrated,3,True,app
2025-06-17,Greenpark,Pothole Repair,frustrated,0,True,phone
2025-06-17,Northgate,Noise Complaint,concerned,3,True,phone
2025-06-17,Greenpark,Streetlight Outage,urgent,3,True,app
2025-06-17,Greenpark,Pothole Repair,neutral,0,True,phone
2025-06-17,Harbour,Illegal Parking,urgent,1,True,chatbot
2025-06-17,Eastfield,Streetlight Outage,neutral,0,True,app
2025-06-17,Harbour,Waste Collection,frustrated,23,False,app
2025-06-17,Northgate,EV Charger Fault,frustrated,7,True,app
2025-06-17,Greenpark,Illegal Parking,concerned,1,True,email
2025-06-17,Central,Illegal Parking,frustrated,7,True,email
2025-06-17,Greenpark,Illegal Parking,concerned,6,True,phone
2025-06-17,Riverside,Traffic Signal Issue,neutral,9,False,chatbot
2025-06-17,Eastfield,Waste Collection,frustrated,0,True,app
2025-06-17,Greenpark,Noise Complaint,frustrated,5,True,social_media
2025-06-17,Northgate,Illegal Parking,neutral,2,True,phone
2025-06-18,Central,Waste Collection,neutral,1,True,social_media
2025-06-18,Eastfield,Air Quality Concern,concerned,3,True,social_media
2025-06-18,Harbour,Illegal Parking,frustrated,3,True,chatbot
2025-06-18,Riverside,Illegal Parking,frustrated,5,True,app
2025-06-18,Harbour,Air Quality Concern,concerned,7,True,phone
2025-06-18,Riverside,EV Charger Fault,satisfied,0,True,app
2025-06-18,Riverside,Waste Collection,concerned,2,True,social_media
2025-06-18,Greenpark,Illegal Parking,neutral,4,True,chatbot
2025-06-18,Harbour,Streetlight Outage,neutral,0,True,phone
2025-06-18,Northgate,Illegal Parking,neutral,2,True,app
2025-06-18,Central,Illegal Parking,concerned,0,True,app
2025-06-18,Greenpark,Pothole Repair,urgent,0,True,chatbot
2025-06-18,Central,Illegal Parking,frustrated,1,True,app
2025-06-18,Northgate,Pothole Repair,frustrated,0,True,phone
2025-06-18,Northgate,Waste Collection,concerned,3,True,social_media
2025-06-18,Riverside,Pothole Repair,urgent,0,True,chatbot
2025-06-18,Eastfield,Streetlight Outage,urgent,1,True,chatbot
2025-06-18,Harbour,Illegal Parking,neutral,3,True,app
2025-06-18,Greenpark,Pothole Repair,satisfied,2,True,app
2025-06-18,Central,Illegal Parking,neutral,5,True,app
2025-06-18,Greenpark,Pothole Repair,frustrated,0,True,app
2025-06-18,Greenpark,Pothole Repair,neutral,2,True,email
2025-06-18,Greenpark,Streetlight Outage,neutral,12,False,app
2025-06-18,Greenpark,EV Charger Fault,concerned,4,True,social_media
2025-06-18,Northgate,Pothole Repair,frustrated,4,True,social_media
2025-06-18,Greenpark,Noise Complaint,frustrated,6,True,email
2025-06-18,Greenpark,Air Quality Concern,frustrated,1,True,app
2025-06-18,Central,Streetlight Outage,neutral,3,True,phone
2025-06-18,Eastfield,Noise Complaint,frustrated,3,True,app
2025-06-18,Northgate,Waste Collection,neutral,0,True,app
2025-06-19,Northgate,Noise Complaint,concerned,0,True,chatbot
2025-06-19,Eastfield,Traffic Signal Issue,neutral,0,True,app
2025-06-19,Northgate,Air Quality Concern,neutral,4,True,app
2025-06-19,Harbour,Pothole Repair,frustrated,0,True,app
2025-06-19,Harbour,Illegal Parking,concerned,8,False,app
2025-06-19,Northgate,Waste Collection,neutral,8,False,chatbot
2025-06-19,Eastfield,Traffic Signal Issue,neutral,4,True,phone
2025-06-19,Greenpark,Pothole Repair,frustrated,2,True,app
2025-06-19,Greenpark,Streetlight Outage,frustrated,1,True,email
2025-06-19,Greenpark,Traffic Signal Issue,concerned,0,True,app
2025-06-19,Central,Streetlight Outage,concerned,0,True,social_media
2025-06-19,Central,Pothole Repair,neutral,3,True,chatbot
2025-06-19,Central,Waste Collection,neutral,9,False,app
2025-06-19,Greenpark,Streetlight Outage,satisfied,6,True,phone
2025-06-19,Greenpark,Illegal Parking,urgent,3,True,social_media
2025-06-19,Northgate,Illegal Parking,frustrated,9,False,phone
2025-06-19,Northgate,Illegal Parking,frustrated,18,False,chatbot
2025-06-19,Riverside,Pothole Repair,frustrated,5,True,app
2025-06-19,Riverside,Traffic Signal Issue,frustrated,5,True,app
2025-06-19,Harbour,Air Quality Concern,satisfied,5,True,app
2025-06-19,Greenpark,Air Quality Concern,neutral,15,False,app
2025-06-19,Riverside,Pothole Repair,concerned,28,False,email
2025-06-19,Harbour,Illegal Parking,neutral,9,False,chatbot
2025-06-19,Greenpark,EV Charger Fault,frustrated,4,True,app
2025-06-19,Greenpark,Waste Collection,neutral,1,True,chatbot
2025-06-19,Greenpark,Air Quality Concern,neutral,15,False,app
2025-06-19,Greenpark,Illegal Parking,neutral,1,True,email
2025-06-20,Northgate,Streetlight Outage,neutral,0,True,chatbot
2025-06-20,Greenpark,Waste Collection,frustrated,6,True,app
2025-06-20,Harbour,Air Quality Concern,neutral,5,True,social_media
2025-06-20,Northgate,Pothole Repair,concerned,12,False,email
2025-06-20,Greenpark,Traffic Signal Issue,urgent,4,True,email
2025-06-20,Greenpark,Pothole Repair,neutral,0,True,app
2025-06-20,Northgate,Pothole Repair,neutral,5,True,email
2025-06-20,Harbour,Traffic Signal Issue,satisfied,6,True,app
2025-06-20,Harbour,Pothole Repair,satisfied,2,True,chatbot
2025-06-20,Eastfield,Streetlight Outage,frustrated,4,True,app
2025-06-20,Greenpark,Traffic Signal Issue,frustrated,7,True,app
2025-06-20,Eastfield,Traffic Signal Issue,satisfied,6,True,app
2025-06-20,Greenpark,Waste Collection,concerned,4,True,phone
2025-06-20,Greenpark,Pothole Repair,neutral,4,True,email
2025-06-20,Northgate,Waste Collection,frustrated,1,True,phone
2025-06-20,Central,Noise Complaint,frustrated,4,True,social_media
2025-06-20,Harbour,Illegal Parking,concerned,10,False,chatbot
2025-06-20,Riverside,Traffic Signal Issue,satisfied,22,False,phone
2025-06-20,Greenpark,Streetlight Outage,urgent,4,True,app
2025-06-20,Greenpark,Streetlight Outage,urgent,1,True,chatbot
2025-06-20,Harbour,EV Charger Fault,neutral,2,True,chatbot
2025-06-21,Greenpark,Noise Complaint,neutral,8,False,phone
2025-06-21,Eastfield,Air Quality Concern,concerned,20,False,phone
2025-06-21,Central,Illegal Parking,concerned,6,True,app
2025-06-21,Harbour,EV Charger Fault,neutral,8,False,email
2025-06-21,Greenpark,Waste Collection,concerned,4,True,chatbot
2025-06-21,Central,Traffic Signal Issue,concerned,3,True,phone
2025-06-21,Harbour,Waste Collection,neutral,0,True,app
2025-06-21,Central,Waste Collection,concerned,0,True,chatbot
2025-06-21,Eastfield,Air Quality Concern,frustrated,1,True,email
2025-06-21,Northgate,Streetlight Outage,frustrated,4,True,email
2025-06-21,Harbour,Waste Collection,frustrated,3,True,email
2025-06-21,Central,EV Charger Fault,concerned,1,True,phone
2025-06-22,Harbour,Illegal Parking,frustrated,3,True,app
2025-06-22,Harbour,Illegal Parking,satisfied,5,True,chatbot
2025-06-22,Northgate,Illegal Parking,neutral,2,True,app
2025-06-22,Riverside,Pothole Repair,concerned,7,True,app
2025-06-22,Northgate,Air Quality Concern,concerned,1,True,app
2025-06-22,Central,Air Quality Concern,neutral,1,True,email
2025-06-22,Northgate,Streetlight Outage,neutral,1,True,phone
2025-06-22,Central,Pothole Repair,frustrated,1,True,app
2025-06-22,Central,Traffic Signal Issue,neutral,3,True,email
2025-06-22,Harbour,Illegal Parking,concerned,2,True,app
2025-06-22,Eastfield,Pothole Repair,neutral,8,False,app
2025-06-23,Harbour,Pothole Repair,urgent,6,True,phone
2025-06-23,Riverside,Pothole Repair,frustrated,13,False,app
2025-06-23,Harbour,Pothole Repair,satisfied,1,True,app
2025-06-23,Riverside,Pothole Repair,neutral,0,True,app
2025-06-23,Central,Noise Complaint,urgent,1,True,chatbot
2025-06-23,Riverside,EV Charger Fault,frustrated,5,True,phone
2025-06-23,Harbour,Pothole Repair,concerned,10,False,app
2025-06-23,Harbour,Streetlight Outage,urgent,6,True,app
2025-06-23,Eastfield,Illegal Parking,neutral,6,True,social_media
2025-06-23,Riverside,EV Charger Fault,frustrated,4,True,chatbot
2025-06-23,Eastfield,Waste Collection,neutral,0,True,email
2025-06-23,Harbour,Illegal Parking,frustrated,1,True,chatbot
2025-06-23,Greenpark,Noise Complaint,concerned,0,True,email
2025-06-23,Northgate,Pothole Repair,concerned,4,True,social_media
2025-06-23,Harbour,Waste Collection,neutral,7,True,app
2025-06-23,Harbour,Traffic Signal Issue,frustrated,3,True,social_media
2025-06-23,Eastfield,Waste Collection,concerned,23,False,app
2025-06-24,Harbour,Air Quality Concern,concerned,8,False,email
