date,district,consumption_kwh,renewable_pct,ev_charging_kwh,peak_demand_kw
2026-02-05,Eastfield,3276.7,22.5,625.6,546.0
2026-02-05,Harbour,4537.9,42.0,429.8,752.8
2026-02-05,Greenpark,2495.1,40.3,408.4,310.2
2026-02-06,Central,6245.8,55.5,362.0,951.6
2026-02-06,Riverside,4052.2,37.8,391.1,549.8
2026-02-06,Northgate,4056.5,33.9,214.7,699.3
2026-02-06,Eastfield,3507.0,30.9,503.5,467.4
2026-02-06,Harbour,4755.0,44.1,221.3,780.5
2026-02-06,Greenpark,2663.8,31.5,388.9,336.7
2026-02-07,Central,5232.7,45.1,407.2,897.2
2026-02-07,Riverside,3104.4,28.6,200.6,430.3
2026-02-07,Northgate,3795.9,42.6,574.6,478.1
2026-02-07,Eastfield,3345.9,51.9,347.8,406.6
2026-02-07,Harbour,4518.2,39.1,365.4,744.9
2026-02-07,Greenpark,2652.0,40.7,382.1,356.0
2026-02-08,Central,5274.2,56.2,513.5,849.6
2026-02-08,Riverside,3705.2,57.5,560.1,479.7
2026-02-08,Northgate,3310.7,56.2,400.9,434.4
2026-02-08,Eastfield,2794.7,57.4,447.7,440.3
2026-02-08,Harbour,4323.9,39.0,219.3,672.2
2026-02-08,Greenpark,2616.5,56.5,196.0,451.8
2026-02-09,Central,5367.0,10.0,528.2,796.8
2026-02-09,Riverside,3488.7,38.5,378.3,619.0
2026-02-09,Northgate,3190.5,48.9,396.0,438.8
2026-02-09,Eastfield,3010.4,23.5,404.8,374.9
2026-02-09,Harbour,5375.9,35.0,249.9,727.2
2026-02-09,Greenpark,2639.0,58.6,309.2,425.8
2026-02-10,Central,5306.8,58.5,378.2,691.3
2026-02-10,Riverside,4113.5,58.3,267.1,645.8
2026-02-10,Northgate,3727.4,57.6,212.0,560.7
2026-02-10,Eastfield,3033.5,29.9,304.5,437.7
2026-02-10,Harbour,5406.3,49.5,424.3,754.2
2026-02-10,Greenpark,2403.8,32.3,208.1,395.8
2026-02-11,Central,5757.6,68.5,498.1,719.4
2026-02-11,Riverside,3873.2,56.2,270.5,692.9
2026-02-11,Northgate,3432.0,49.6,209.9,456.1
2026-02-11,Eastfield,3445.0,41.3,333.2,461.0
2026-02-11,Harbour,4791.1,41.7,136.9,769.6
2026-02-11,Greenpark,2647.5,54.8,657.8,469.9
2026-02-12,Central,6267.5,42.8,487.5,845.8
2026-02-12,Riverside,4055.5,32.5,404.8,620.9
2026-02-12,Northgate,3148.9,49.6,434.2,508.1
2026-02-12,Eastfield,3631.5,48.6,354.8,648.7
2026-02-12,Harbour,4908.3,20.4,321.4,623.3
2026-02-12,Greenpark,2504.0,11.5,450.3,404.8
2026-02-13,Central,5467.2,41.1,289.3,884.5
2026-02-13,Riverside,3991.3,55.2,370.4,673.5
2026-02-13,Northgate,3779.9,46.1,318.5,493.8
2026-02-13,Eastfield,2620.7,36.1,407.9,406.2
2026-02-13,Harbour,4880.0,76.6,347.6,757.0
2026-02-13,Greenpark,2653.8,57.7,529.8,433.3
2026-02-14,Central,5865.5,45.5,115.0,747.3
2026-02-14,Riverside,3873.0,53.5,338.3,510.7
2026-02-14,Northgate,3759.1,53.5,221.2,563.2
2026-02-14,Eastfield,2850.9,51.3,258.1,501.7
2026-02-14,Harbour,4564.5,45.4,64.0,611.9
2026-02-14,Greenpark,2511.5,45.1,338.7,410.9
2026-02-15,Central,6254.8,42.0,463.1,1106.1
2026-02-15,Riverside,4243.1,62.2,350.7,671.9
2026-02-15,Northgate,3066.2,44.6,583.3,440.5
2026-02-15,Eastfield,2820.5,51.1,494.2,468.2
2026-02-15,Harbour,5024.9,59.3,344.6,818.9
2026-02-15,Greenpark,2734.9,35.8,228.7,474.0
2026-02-16,Central,6161.2,36.1,327.2,785.4
2026-02-16,Riverside,4492.3,39.0,261.9,793.1
2026-02-16,Northgate,3436.8,52.2,294.4,535.7
2026-02-16,Eastfield,3073.9,48.1,302.3,380.8
2026-02-16,Harbour,4629.9,70.7,356.6,822.7
2026-02-16,Greenpark,2760.1,41.8,229.6,491.2
2026-02-17,Central,5954.8,47.0,400.2,774.0
2026-02-17,Riverside,4341.7,45.0,287.8,612.1
2026-02-17,Northgate,3813.7,52.7,491.3,561.4
2026-02-17,Eastfield,3453.1,39.2,183.8,543.6
2026-02-17,Harbour,4779.4,40.8,416.8,781.3
2026-02-17,Greenpark,2593.8,49.5,424.9,341.7
2026-02-18,Central,5494.2,45.7,588.0,988.9
2026-02-18,Riverside,3519.1,25.0,464.3,598.0
2026-02-18,Northgate,3386.9,17.2,221.4,497.5
2026-02-18,Eastfield,3088.4,48.9,271.3,439.0
2026-02-18,Harbour,5051.4,44.0,442.4,903.3
2026-02-18,Greenpark,2921.5,40.8,220.7,411.2
2026-02-19,Central,6071.4,30.3,410.4,798.9
2026-02-19,Riverside,4041.3,51.8,218.7,641.4
2026-02-19,Northgate,3573.7,61.6,430.7,535.5
2026-02-19,Eastfield,3169.2,42.7,300.7,517.4
2026-02-19,Harbour,5207.0,38.0,357.9,888.8
2026-02-19,Greenpark,2313.7,75.5,530.4,392.9
2026-02-20,Central,4890.2,36.5,513.8,611.5
2026-02-20,Riverside,4759.8,33.1,383.6,795.8
2026-02-20,Northgate,3457.0,37.3,229.6,488.1
2026-02-20,Eastfield,2847.9,38.4,505.6,353.6
2026-02-20,Harbour,4584.8,41.6,62.3,669.9
2026-02-20,Greenpark,2440.7,32.9,318.0,430.9
2026-02-21,Central,6866.6,43.9,139.0,1206.9
2026-02-21,Riverside,4032.9,44.2,484.7,618.2
2026-02-21,Northgate,3836.8,31.3,286.9,624.2
2026-02-21,Eastfield,3344.3,50.3,529.6,524.9
2026-02-21,Harbour,4350.7,11.2,211.5,703.6
2026-02-21,Greenpark,2367.2,42.3,315.7,397.1
2026-02-22,Central,5135.7,75.0,280.8,760.4
2026-02-22,Riverside,4290.9,51.9,421.3,678.7
2026-02-22,Northgate,3654.4,49.6,330.8,511.7
2026-02-22,Eastfield,3003.7,36.4,423.6,458.3
2026-02-22,Harbour,4292.1,25.5,318.0,713.3
2026-02-22,Greenpark,2378.6,17.3,271.4,302.5
2026-02-23,Central,5721.8,44.9,436.0,878.7
2026-02-23,Riverside,4475.1,35.7,203.0,590.1
2026-02-23,Northgate,3609.8,32.0,483.6,507.1
2026-02-23,Eastfield,3132.3,29.5,318.7,511.9
2026-02-23,Harbour,5147.0,54.9,368.5,723.9
2026-02-23,Greenpark,2753.8,49.4,509.2,409.9
2026-02-24,Central,6467.5,48.2,496.6,807.7
2026-02-24,Riverside,3993.8,59.2,489.1,495.9
2026-02-24,Northgate,3488.1,19.8,435.1,587.1
2026-02-24,Eastfield,2907.9,31.1,136.4,372.5
2026-02-24,Harbour,4660.4,28.1,515.1,751.5
2026-02-24,Greenpark,2620.0,40.4,365.7,381.7
2026-02-25,Central,5669.0,38.3,195.7,960.1
2026-02-25,Riverside,3827.6,48.2,393.2,663.9
2026-02-25,Northgate,3730.7,48.6,559.1,605.7
2026-02-25,Eastfield,3270.4,37.4,306.0,458.8
2026-02-25,Harbour,5325.2,34.4,376.8,927.9
2026-02-25,Greenpark,2462.6,42.4,175.3,419.3
2026-02-26,Central,5550.6,52.7,352.4,990.1
2026-02-26,Riverside,3804.7,44.5,395.9,469.2
2026-02-26,Northgate,3216.1,48.3,310.6,449.1
2026-02-26,Eastfield,3279.3,41.6,408.3,423.4
2026-02-26,Harbour,4911.4,57.3,394.5,765.3
2026-02-26,Greenpark,2106.1,29.4,263.5,355.8
2026-02-27,Central,5970.9,11.9,385.2,825.2
2026-02-27,Riverside,3967.6,40.8,498.1,564.2
2026-02-27,Northgate,3271.6,58.0,358.7,532.4
2026-02-27,Eastfield,3269.1,28.6,194.2,421.1
2026-02-27,Harbour,5268.0,23.3,465.0,779.3
2026-02-27,Greenpark,2765.2,31.2,169.7,389.7
2026-02-28,Central,5770.5,26.9,124.1,818.7
2026-02-28,Riverside,4255.7,26.9,409.9,670.7
2026-02-28,Northgate,3663.1,36.3,452.8,457.6
2026-02-28,Eastfield,3013.5,18.2,274.2,461.8
2026-02-28,Harbour,4177.0,39.8,443.6,581.3
2026-02-28,Greenpark,2596.1,71.7,501.0,334.5
2026-03-01,Central,5072.6,42.9,203.2,625.3
2026-03-01,Riverside,3136.1,53.5,259.4,492.3
2026-03-01,Northgate,3441.7,36.0,370.7,535.6
2026-03-01,Eastfield,2782.5,53.9,413.6,478.4
2026-03-01,Harbour,4204.5,36.7,319.9,573.8
2026-03-01,Greenpark,2275.7,40.5,450.5,274.0
2026-03-02,Central,4630.5,32.5,439.6,561.3
2026-03-02,Riverside,4381.1,33.8,277.7,677.5
2026-03-02,Northgate,3494.7,30.4,381.6,609.3
2026-03-02,Eastfield,2526.8,43.8,438.7,362.7
2026-03-02,Harbour,4559.6,47.3,330.0,599.0
2026-03-02,Greenpark,2212.8,17.2,337.4,353.1
2026-03-03,Central,5029.9,51.7,386.7,783.9
2026-03-03,Riverside,3957.6,34.9,532.1,617.3
2026-03-03,Northgate,3201.2,41.3,419.0,519.5
2026-03-03,Eastfield,2675.7,45.1,593.5,330.7
2026-03-03,Harbour,4301.7,37.0,116.0,745.2
2026-03-03,Greenpark,2444.8,46.8,193.0,434.8
2026-03-04,Central,5410.2,58.6,406.9,972.0
2026-03-04,Riverside,4305.1,46.0,347.9,522.8
2026-03-04,Northgate,3287.9,56.2,428.1,480.7
2026-03-04,Eastfield,2849.2,24.8,269.3,483.0
2026-03-04,Harbour,4760.0,41.4,346.3,600.4
2026-03-04,Greenpark,2143.5,43.4,371.3,285.2
2026-03-05,Central,4850.8,51.3,334.1,598.4
2026-03-05,Riverside,3665.9,38.2,338.4,582.4
2026-03-05,Northgate,3512.8,33.0,405.9,628.6
2026-03-05,Eastfield,2830.4,45.9,333.7,430.5
2026-03-05,Harbour,4108.9,59.9,240.3,725.7
2026-03-05,Greenpark,2312.8,56.9,383.3,330.3
2026-03-06,Central,5493.7,52.3,375.3,921.8
2026-03-06,Riverside,3328.3,49.1,359.4,504.4
2026-03-06,Northgate,3189.4,36.9,268.3,424.4
2026-03-06,Eastfield,2574.1,52.1,200.9,453.5
2026-03-06,Harbour,4269.9,42.7,311.0,748.1
2026-03-06,Greenpark,2381.4,45.6,454.6,425.5
2026-03-07,Central,4961.0,48.7,389.6,792.1
2026-03-07,Riverside,3384.7,53.1,267.7,454.7
2026-03-07,Northgate,2986.2,43.6,319.6,392.1
2026-03-07,Eastfield,3126.1,55.4,153.0,378.0
2026-03-07,Harbour,4407.8,58.8,360.8,532.2
2026-03-07,Greenpark,2125.3,31.8,265.0,299.1
2026-03-08,Central,4727.8,19.7,565.5,836.5
2026-03-08,Riverside,3833.3,52.7,287.5,514.5
2026-03-08,Northgate,3139.6,43.6,543.5,393.8
2026-03-08,Eastfield,3386.3,55.3,178.5,538.4
2026-03-08,Harbour,4297.9,39.8,278.5,574.3
2026-03-08,Greenpark,2294.2,50.6,311.8,282.6
2026-03-09,Central,4956.9,48.1,216.2,874.3
2026-03-09,Riverside,3456.8,31.9,207.6,538.8
2026-03-09,Northgate,2812.5,37.1,353.5,420.6
2026-03-09,Eastfield,2980.7,54.5,252.9,434.7
2026-03-09,Harbour,4190.6,28.1,485.2,736.3
2026-03-09,Greenpark,2415.0,75.3,465.5,343.0
2026-03-10,Central,4770.4,37.1,453.5,676.9
2026-03-10,Riverside,3769.3,25.0,327.0,647.1
2026-03-10,Northgate,3523.4,36.3,424.3,479.1
2026-03-10,Eastfield,2874.3,36.5,318.8,442.7
2026-03-10,Harbour,4235.4,48.8,259.4,622.1
2026-03-10,Greenpark,2101.8,58.8,390.1,355.6
2026-03-11,Central,5551.1,56.5,306.1,845.2
2026-03-11,Riverside,3987.4,48.2,0.0,490.9
2026-03-11,Northgate,3379.2,27.9,442.0,477.8
2026-03-11,Eastfield,3039.9,44.9,472.9,394.5
2026-03-11,Harbour,4225.2,53.7,475.9,706.5
2026-03-11,Greenpark,2186.2,49.0,468.4,327.5
2026-03-12,Central,5197.1,47.6,391.6,661.9
2026-03-12,Riverside,3846.7,52.1,365.2,534.0
2026-03-12,Northgate,3054.5,63.9,280.0,377.9
2026-03-12,Eastfield,3243.5,39.9,316.1,422.2
2026-03-12,Harbour,4735.3,40.2,300.2,844.2
2026-03-12,Greenpark,1960.8,62.1,287.8,264.2
2026-03-13,Central,4713.6,51.6,65.7,583.9
2026-03-13,Riverside,3783.5,45.1,423.7,652.7
2026-03-13,Northgate,3442.6,40.6,426.3,472.1
2026-03-13,Eastfield,3095.1,73.8,371.0,398.6
2026-03-13,Harbour,4820.3,28.4,331.8,586.1
2026-03-13,Greenpark,2324.3,41.2,598.8,371.1
2026-03-14,Central,5711.9,60.7,522.5,827.9
2026-03-14,Riverside,4046.7,40.7,375.8,552.7
2026-03-14,Northgate,3404.8,33.0,533.7,486.0
2026-03-14,Eastfield,3097.5,35.2,405.6,384.2
2026-03-14,Harbour,4339.8,53.6,484.8,673.5
2026-03-14,Greenpark,1942.5,24.5,284.9,262.4
2026-03-15,Central,5633.3,38.9,411.7,708.3
2026-03-15,Riverside,3763.4,28.0,394.3,563.2
2026-03-15,Northgate,3015.7,36.9,340.7,539.2
2026-03-15,Eastfield,2902.3,41.5,429.0,484.5
2026-03-15,Harbour,4546.2,34.1,545.1,810.4
2026-03-15,Greenpark,2299.9,37.0,444.2,355.7
2026-03-16,Central,5709.5,37.0,179.8,718.2
2026-03-16,Riverside,3862.9,42.7,443.9,680.6
2026-03-16,Northgate,3212.8,51.1,439.0,442.8
2026-03-16,Eastfield,2831.6,55.7,301.2,407.2
2026-03-16,Harbour,4185.7,37.8,235.1,552.4
2026-03-16,Greenpark,2017.0,19.1,152.0,274.3
2026-03-17,Central,4292.3,44.4,361.7,522.1
2026-03-17,Riverside,3739.9,29.9,357.6,576.7
2026-03-17,Northgate,2959.2,44.4,354.7,427.2
2026-03-17,Eastfield,2872.6,57.9,305.7,465.9
2026-03-17,Harbour,4540.3,42.7,250.1,574.1
2026-03-17,Greenpark,2093.9,48.3,210.5,264.3
2026-03-18,Central,4702.8,40.2,249.7,685.0
2026-03-18,Riverside,3851.2,37.8,372.4,642.9
2026-03-18,Northgate,3074.4,66.4,307.5,524.9
2026-03-18,Eastfield,2700.2,39.5,432.0,458.9
2026-03-18,Harbour,4441.2,47.1,228.8,588.6
2026-03-18,Greenpark,2173.3,55.3,325.5,347.3
2026-03-19,Central,4007.4,39.3,303.3,674.9
2026-03-19,Riverside,4342.0,64.4,319.0,567.4
2026-03-19,Northgate,3074.9,44.4,352.3,489.9
2026-03-19,Eastfield,2841.0,56.3,505.9,373.3
2026-03-19,Harbour,4959.9,36.8,315.7,723.8
2026-03-19,Greenpark,2438.7,52.1,231.2,429.4
2026-03-20,Central,5285.7,32.7,531.2,661.2
2026-03-20,Riverside,3707.4,37.7,152.3,493.9
2026-03-20,Northgate,3517.9,48.8,293.0,434.7
2026-03-20,Eastfield,2737.7,31.1,335.3,492.5
2026-03-20,Harbour,4408.3,52.7,309.9,691.5
2026-03-20,Greenpark,2243.8,22.5,436.1,388.8
2026-03-21,Central,4818.1,47.7,376.1,829.7
2026-03-21,Riverside,3414.7,45.5,341.7,411.4
2026-03-21,Northgate,3410.6,30.7,386.6,456.2
2026-03-21,Eastfield,3061.7,47.2,317.7,512.2
2026-03-21,Harbour,4264.1,48.8,211.1,558.8
2026-03-21,Greenpark,2127.9,50.8,239.0,335.8
2026-03-22,Central,5968.0,48.4,410.3,922.8
2026-03-22,Riverside,4228.6,42.4,523.1,566.3
2026-03-22,Northgate,3195.3,52.6,147.9,415.3
2026-03-22,Eastfield,2581.4,47.3,332.3,459.4
2026-03-22,Harbour,4185.9,55.5,622.3,622.5
2026-03-22,Greenpark,2303.8,57.5,312.5,300.6
2026-03-23,Central,5872.5,23.5,327.0,758.1
2026-03-23,Riverside,3708.9,32.6,193.4,533.7
2026-03-23,Northgate,3338.2,34.6,302.9,469.8
2026-03-23,Eastfield,2662.4,24.6,236.7,333.4
2026-03-23,Harbour,4846.8,32.9,416.9,859.0
2026-03-23,Greenpark,2510.8,27.5,398.1,416.0
2026-03-24,Central,5178.7,39.3,408.9,775.0
2026-03-24,Riverside,4423.8,30.0,580.8,610.5
2026-03-24,Northgate,3115.4,59.5,143.9,424.4
2026-03-24,Eastfield,2865.8,29.7,478.7,510.4
2026-03-24,Harbour,4463.1,28.9,394.3,556.1
2026-03-24,Greenpark,2574.0,31.7,373.8,379.9
2026-03-25,Central,5085.9,61.5,301.2,826.8
2026-03-25,Riverside,3940.8,24.1,507.8,533.0
2026-03-25,Northgate,2940.9,13.3,314.1,453.5
2026-03-25,Eastfield,3251.0,39.7,261.3,498.3
2026-03-25,Harbour,4171.0,47.3,221.7,736.8
2026-03-25,Greenpark,2620.9,38.2,355.8,387.2
2026-03-26,Central,4860.4,40.8,403.8,715.5
2026-03-26,Riverside,2913.8,39.8,122.5,523.1
2026-03-26,Northgate,3333.5,31.6,309.0,520.1
2026-03-26,Eastfield,2922.7,69.8,320.0,366.8
2026-03-26,Harbour,4812.9,52.8,390.2,596.0
2026-03-26,Greenpark,2235.4,18.7,376.7,289.2
2026-03-27,Central,5123.8,51.4,328.8,770.7
2026-03-27,Riverside,3662.3,43.3,281.5,561.6
2026-03-27,Northgate,2962.8,22.2,49.2,437.2
2026-03-27,Eastfield,3194.8,53.4,363.4,425.7
2026-03-27,Harbour,4303.7,54.6,445.8,673.0
2026-03-27,Greenpark,2021.1,58.5,411.9,345.7
2026-03-28,Central,4737.0,51.8,268.7,731.0
2026-03-28,Riverside,4392.4,39.6,334.1,639.6
2026-03-28,Northgate,3138.4,41.9,453.8,468.5
2026-03-28,Eastfield,2911.9,33.1,421.3,455.3
2026-03-28,Harbour,3976.9,56.7,586.9,599.5
2026-03-28,Greenpark,2533.8,43.5,398.7,317.4
2026-03-29,Central,4988.6,49.6,512.5,818.8
2026-03-29,Riverside,3453.4,37.9,354.7,457.5
2026-03-29,Northgate,3003.2,53.6,309.8,535.4
2026-03-29,Eastfield,2918.9,65.6,355.2,469.2
2026-03-29,Harbour,4335.0,49.1,480.2,552.7
2026-03-29,Greenpark,2511.5,28.8,332.4,419.6
2026-03-30,Central,5637.2,35.2,411.2,788.4
2026-03-30,Riverside,3794.7,41.9,391.7,498.8
2026-03-30,Northgate,2940.3,42.7,65.3,452.7
2026-03-30,Eastfield,2992.8,47.6,514.4,492.0
2026-03-30,Harbour,4539.1,42.5,295.9,657.8
2026-03-30,Greenpark,1892.1,32.4,267.2,326.0
