date,district,transactions,revenue_gbp,violations,avg_duration_mins,occupancy_pct
2026-02-18,Northgate,135,348.63,11,71.4,58.1
2026-02-18,Eastfield,121,658.82,12,79.0,96.9
2026-02-18,Harbour,231,1227.79,23,103.6,62.3
2026-02-18,Greenpark,100,454.17,3,109.4,50.2
2026-02-19,Central,211,806.98,9,31.5,94.0
2026-02-19,Riverside,115,342.34,8,129.6,77.9
2026-02-19,Northgate,124,663.96,13,70.7,90.0
2026-02-19,Eastfield,114,312.07,2,96.9,95.2
2026-02-19,Harbour,212,666.18,0,104.5,72.6
2026-02-19,Greenpark,96,309.98,6,78.4,51.4
2026-02-20,Central,252,1111.5,9,28.3,85.2
2026-02-20,Riverside,165,611.1,6,111.1,82.8
2026-02-20,Northgate,146,740.72,15,96.0,61.5
2026-02-20,Eastfield,131,365.86,10,81.9,50.2
2026-02-20,Harbour,186,928.09,9,113.1,75.1
2026-02-20,Greenpark,84,325.37,6,124.4,43.8
2026-02-21,Central,192,1052.54,15,55.8,99.0
2026-02-21,Riverside,150,492.37,9,78.8,84.7
2026-02-21,Northgate,120,370.81,7,112.5,91.2
2026-02-21,Eastfield,99,438.1,6,119.2,79.4
2026-02-21,Harbour,136,599.75,20,72.5,63.4
2026-02-21,Greenpark,65,178.08,6,127.6,61.3
2026-02-22,Central,194,721.92,1,62.7,92.3
2026-02-22,Riverside,176,831.82,1,111.4,76.9
2026-02-22,Northgate,140,643.01,9,67.7,90.0
2026-02-22,Eastfield,95,299.79,8,60.7,95.9
2026-02-22,Harbour,166,528.7,14,133.6,54.2
2026-02-22,Greenpark,85,449.96,4,103.7,66.9
2026-02-23,Central,263,1275.08,32,89.0,77.2
2026-02-23,Riverside,221,664.3,22,94.7,78.6
2026-02-23,Northgate,183,745.82,18,89.3,46.1
2026-02-23,Eastfield,114,419.63,7,114.8,79.8
2026-02-23,Harbour,239,760.75,4,150.5,69.4
2026-02-23,Greenpark,96,460.37,9,112.7,74.4
2026-02-24,Central,179,923.9,9,92.2,71.8
2026-02-24,Riverside,133,581.64,9,91.5,99.0
2026-02-24,Northgate,146,733.81,10,115.0,80.0
2026-02-24,Eastfield,114,395.19,8,99.2,79.2
2026-02-24,Harbour,175,682.46,9,81.4,84.8
2026-02-24,Greenpark,68,333.65,3,144.0,76.7
2026-02-25,Central,202,1016.94,18,116.1,58.5
2026-02-25,Riverside,140,480.2,6,104.2,96.0
2026-02-25,Northgate,136,622.33,13,79.4,78.8
2026-02-25,Eastfield,103,367.41,0,124.5,55.1
2026-02-25,Harbour,222,1177.74,11,145.2,89.6
2026-02-25,Greenpark,112,608.98,3,134.0,81.9
2026-02-26,Central,216,1056.84,16,96.3,53.6
2026-02-26,Riverside,139,489.6,20,46.7,67.1
2026-02-26,Northgate,97,407.27,5,59.9,72.1
2026-02-26,Eastfield,130,333.5,10,107.8,99.0
2026-02-26,Harbour,213,768.22,14,116.4,63.9
2026-02-26,Greenpark,112,491.64,9,112.7,79.6
2026-02-27,Central,218,877.61,18,100.0,66.7
2026-02-27,Riverside,182,554.99,14,62.3,79.2
2026-02-27,Northgate,178,830.71,18,103.7,76.7
2026-02-27,Eastfield,106,483.5,6,60.4,71.9
2026-02-27,Harbour,129,473.44,15,85.6,91.0
2026-02-27,Greenpark,83,441.21,10,118.6,78.7
2026-02-28,Central,183,720.31,21,80.3,58.7
2026-02-28,Riverside,145,677.64,12,73.5,70.9
2026-02-28,Northgate,117,455.3,7,98.0,89.8
2026-02-28,Eastfield,96,444.43,6,134.1,99.0
2026-02-28,Harbour,173,905.44,10,88.8,65.6
2026-02-28,Greenpark,79,352.48,7,154.2,84.8
2026-03-01,Central,164,433.88,9,116.5,84.8
2026-03-01,Riverside,176,568.68,21,46.3,70.7
2026-03-01,Northgate,151,793.68,9,96.5,85.4
2026-03-01,Eastfield,109,342.38,6,72.9,60.4
2026-03-01,Harbour,125,370.31,10,121.4,70.0
2026-03-01,Greenpark,103,318.02,8,101.8,53.9
2026-03-02,Central,345,1684.94,22,62.4,65.2
2026-03-02,Riverside,153,515.08,12,83.5,52.4
2026-03-02,Northgate,182,841.76,23,75.4,76.9
2026-03-02,Eastfield,107,538.09,7,75.5,81.7
2026-03-02,Harbour,223,954.99,17,79.0,84.2
2026-03-02,Greenpark,118,537.8,7,108.8,99.0
2026-03-03,Central,328,1085.68,30,117.0,66.8
2026-03-03,Riverside,192,884.72,4,124.2,68.3
2026-03-03,Northgate,170,661.25,17,119.7,48.0
2026-03-03,Eastfield,116,451.72,6,85.9,70.9
2026-03-03,Harbour,187,935.63,15,88.7,96.3
2026-03-03,Greenpark,122,410.58,9,107.2,79.1
2026-03-04,Central,248,639.37,17,113.9,61.1
2026-03-04,Riverside,201,654.4,10,100.2,71.3
2026-03-04,Northgate,140,476.46,5,94.4,57.1
2026-03-04,Eastfield,146,723.11,7,82.6,72.7
2026-03-04,Harbour,197,856.77,16,70.0,81.2
2026-03-04,Greenpark,98,417.47,10,88.7,80.8
2026-03-05,Central,293,1549.99,29,87.5,65.6
2026-03-05,Riverside,188,516.92,26,99.3,44.6
2026-03-05,Northgate,166,724.7,17,47.3,71.4
2026-03-05,Eastfield,115,297.34,5,86.8,50.9
2026-03-05,Harbour,198,844.9,15,75.0,73.4
2026-03-05,Greenpark,96,452.61,11,77.6,69.6
2026-03-06,Central,334,1229.03,25,112.4,60.6
2026-03-06,Riverside,183,656.86,1,116.5,59.5
2026-03-06,Northgate,136,504.7,3,106.3,75.5
2026-03-06,Eastfield,113,546.65,15,81.5,74.6
2026-03-06,Harbour,257,883.89,19,114.3,68.7
2026-03-06,Greenpark,115,379.55,12,87.0,62.9
2026-03-07,Central,196,570.1,16,106.6,55.1
2026-03-07,Riverside,171,556.01,24,75.6,68.3
2026-03-07,Northgate,136,739.71,10,111.5,75.5
2026-03-07,Eastfield,95,521.58,7,102.4,62.3
2026-03-07,Harbour,163,723.36,5,55.5,66.0
2026-03-07,Greenpark,73,392.59,3,90.1,93.1
2026-03-08,Central,238,707.23,15,80.9,53.8
2026-03-08,Riverside,149,496.06,7,56.6,99.0
2026-03-08,Northgate,111,324.47,8,84.5,67.7
2026-03-08,Eastfield,102,473.9,6,132.0,56.3
2026-03-08,Harbour,188,506.59,15,102.7,77.8
2026-03-08,Greenpark,79,262.28,6,108.3,45.3
2026-03-09,Central,254,1191.84,19,84.2,44.5
2026-03-09,Riverside,186,780.57,13,94.7,86.0
2026-03-09,Northgate,172,596.71,14,83.9,70.0
2026-03-09,Eastfield,148,713.44,14,90.4,54.6
2026-03-09,Harbour,232,689.93,11,90.3,76.3
2026-03-09,Greenpark,120,465.05,7,94.9,65.4
2026-03-10,Central,203,850.8,19,62.9,54.5
2026-03-10,Riverside,182,747.06,13,117.2,70.7
2026-03-10,Northgate,156,536.99,10,109.1,61.2
2026-03-10,Eastfield,131,464.76,6,113.8,72.3
2026-03-10,Harbour,216,1093.67,13,55.1,81.4
2026-03-10,Greenpark,134,693.11,6,67.0,61.0
2026-03-11,Central,229,707.03,13,86.1,65.6
2026-03-11,Riverside,200,562.85,20,87.1,89.4
2026-03-11,Northgate,167,829.41,5,103.4,75.6
2026-03-11,Eastfield,115,590.87,9,95.2,71.9
2026-03-11,Harbour,179,468.51,6,113.4,67.1
2026-03-11,Greenpark,106,274.99,7,67.4,65.5
2026-03-12,Central,285,1085.32,19,110.6,48.3
2026-03-12,Riverside,168,695.31,10,114.0,55.3
2026-03-12,Northgate,192,1026.19,15,86.6,60.4
2026-03-12,Eastfield,104,512.81,6,92.6,96.2
2026-03-12,Harbour,193,804.14,15,103.8,92.7
2026-03-12,Greenpark,121,433.72,5,74.4,99.0
2026-03-13,Central,322,1658.82,18,142.6,73.6
2026-03-13,Riverside,177,885.87,20,85.8,66.8
2026-03-13,Northgate,176,911.2,16,104.7,99.0
2026-03-13,Eastfield,140,573.43,7,56.8,95.4
2026-03-13,Harbour,218,1158.31,20,95.5,70.0
2026-03-13,Greenpark,123,641.44,13,82.9,71.6
2026-03-14,Central,196,796.96,15,83.2,70.1
2026-03-14,Riverside,126,689.19,3,100.5,50.5
2026-03-14,Northgate,167,472.83,12,128.4,68.2
2026-03-14,Eastfield,128,606.37,10,108.7,66.6
2026-03-14,Harbour,140,713.47,10,133.0,64.5
2026-03-14,Greenpark,60,295.78,6,50.1,92.8
2026-03-15,Central,264,1390.38,10,100.5,54.7
2026-03-15,Riverside,167,680.84,17,128.6,81.8
2026-03-15,Northgate,139,495.12,13,93.6,69.1
2026-03-15,Eastfield,97,442.86,7,107.6,47.7
2026-03-15,Harbour,176,579.87,14,97.5,60.8
2026-03-15,Greenpark,78,426.83,4,111.2,79.4
2026-03-16,Central,305,1353.12,26,93.3,74.1
2026-03-16,Riverside,224,824.05,23,33.5,69.9
2026-03-16,Northgate,183,811.86,14,96.4,63.1
2026-03-16,Eastfield,114,558.15,2,60.3,64.1
2026-03-16,Harbour,210,712.16,19,110.8,64.4
2026-03-16,Greenpark,90,326.79,9,177.1,83.7
2026-03-17,Central,253,1322.07,26,135.1,66.3
2026-03-17,Riverside,108,477.65,5,61.0,68.8
2026-03-17,Northgate,133,645.83,10,69.9,92.4
2026-03-17,Eastfield,155,525.84,20,58.6,99.0
2026-03-17,Harbour,202,658.14,15,99.8,51.1
2026-03-17,Greenpark,134,491.05,16,124.8,67.8
2026-03-18,Central,276,1054.0,21,84.0,74.2
2026-03-18,Riverside,205,1092.11,18,59.2,99.0
2026-03-18,Northgate,128,648.76,11,92.3,85.0
2026-03-18,Eastfield,107,486.99,7,109.7,68.0
2026-03-18,Harbour,253,1057.09,30,140.4,76.8
2026-03-18,Greenpark,110,527.33,7,112.5,82.8
2026-03-19,Central,257,1173.94,23,99.7,71.0
2026-03-19,Riverside,179,677.36,9,123.5,51.5
2026-03-19,Northgate,165,897.89,9,104.2,76.7
2026-03-19,Eastfield,94,380.81,4,70.6,86.6
2026-03-19,Harbour,230,650.08,30,92.9,83.2
2026-03-19,Greenpark,108,465.81,14,70.9,62.5
2026-03-20,Central,174,638.64,22,125.2,88.4
2026-03-20,Riverside,176,657.41,12,89.7,67.2
2026-03-20,Northgate,146,373.87,12,83.1,97.6
2026-03-20,Eastfield,97,470.12,8,97.4,80.2
2026-03-20,Harbour,179,652.38,21,101.9,74.3
2026-03-20,Greenpark,127,382.89,12,99.1,50.0
2026-03-21,Central,235,793.12,11,109.7,80.4
2026-03-21,Riverside,120,532.84,9,69.6,63.0
2026-03-21,Northgate,137,448.79,12,66.8,60.8
2026-03-21,Eastfield,100,446.84,10,140.4,54.4
2026-03-21,Harbour,137,603.27,6,54.2,82.8
2026-03-21,Greenpark,84,314.63,4,113.0,75.3
2026-03-22,Central,220,833.6,8,72.2,84.2
2026-03-22,Riverside,171,894.68,14,90.2,76.4
2026-03-22,Northgate,136,416.27,11,128.1,83.0
2026-03-22,Eastfield,103,557.32,10,63.2,52.2
2026-03-22,Harbour,120,300.51,12,117.7,84.5
2026-03-22,Greenpark,79,321.28,9,69.3,74.6
2026-03-23,Central,269,680.17,19,95.5,80.7
2026-03-23,Riverside,131,658.99,14,61.7,60.4
2026-03-23,Northgate,147,374.92,16,135.2,54.9
2026-03-23,Eastfield,112,299.06,3,132.0,79.6
2026-03-23,Harbour,163,450.67,4,83.5,66.1
2026-03-23,Greenpark,152,812.72,4,99.1,61.4
2026-03-24,Central,332,1699.67,54,65.7,91.6
2026-03-24,Riverside,205,618.64,6,82.0,33.3
2026-03-24,Northgate,166,437.66,13,97.6,80.7
2026-03-24,Eastfield,114,440.21,13,77.0,62.6
2026-03-24,Harbour,246,852.9,19,127.9,86.4
2026-03-24,Greenpark,113,418.93,13,97.3,77.9
2026-03-25,Central,229,1032.76,27,73.5,59.7
2026-03-25,Riverside,184,837.17,24,111.3,49.1
2026-03-25,Northgate,205,691.39,8,117.0,81.3
2026-03-25,Eastfield,104,466.28,5,122.3,87.7
2026-03-25,Harbour,185,681.64,23,78.2,64.8
2026-03-25,Greenpark,98,520.71,8,101.6,75.6
2026-03-26,Central,256,1290.27,26,74.6,84.2
2026-03-26,Riverside,172,862.32,14,108.1,58.8
2026-03-26,Northgate,126,590.73,9,77.0,54.0
2026-03-26,Eastfield,89,323.42,8,83.4,78.8
2026-03-26,Harbour,208,784.81,12,40.7,82.9
2026-03-26,Greenpark,76,337.65,3,95.3,79.9
2026-03-27,Central,200,558.23,10,47.7,60.2
2026-03-27,Riverside,169,871.92,10,122.0,57.0
2026-03-27,Northgate,126,405.35,17,125.7,45.8
2026-03-27,Eastfield,98,279.24,6,91.0,87.2
2026-03-27,Harbour,210,1074.72,31,66.3,99.0
2026-03-27,Greenpark,111,314.65,10,107.8,63.4
2026-03-28,Central,225,936.76,26,71.7,99.0
2026-03-28,Riverside,134,721.43,12,112.5,92.1
2026-03-28,Northgate,112,417.54,7,124.7,93.5
2026-03-28,Eastfield,122,602.83,4,93.9,65.4
2026-03-28,Harbour,187,832.98,23,101.3,72.1
2026-03-28,Greenpark,89,246.91,5,85.7,55.7
2026-03-29,Central,214,945.72,19,128.5,74.2
2026-03-29,Riverside,167,672.87,17,155.0,80.0
2026-03-29,Northgate,110,570.64,6,83.4,76.3
2026-03-29,Eastfield,128,528.49,10,120.5,80.0
2026-03-29,Harbour,207,618.67,14,61.6,49.4
2026-03-29,Greenpark,97,369.59,10,83.7,74.3
2026-03-30,Central,281,1243.17,12,82.7,92.8
2026-03-30,Riverside,205,1104.99,23,101.6,50.2
2026-03-30,Northgate,158,559.09,5,55.8,74.3
2026-03-30,Eastfield,121,424.42,7,81.3,57.2
2026-03-30,Harbour,257,968.72,23,94.0,85.9
2026-03-30,Greenpark,103,484.08,16,53.6,79.2
