date,hour,district,sensor_type,value,status
2025-01-26,16,Eastfield,traffic_flow,1119.0,normal
2025-01-26,20,Eastfield,traffic_flow,288.0,normal
2025-01-26,8,Harbour,air_quality,84.8,warning
2025-01-26,12,Harbour,air_quality,10.6,normal
2025-01-26,16,Harbour,air_quality,45.6,normal
2025-01-26,20,Harbour,air_quality,51.9,normal
2025-01-26,8,Harbour,noise_level,60.2,normal
2025-01-26,12,Harbour,noise_level,48.4,normal
2025-01-26,16,Harbour,noise_level,56.4,normal
2025-01-26,20,Harbour,noise_level,65.8,normal
2025-01-26,8,Harbour,temperature,17.0,normal
2025-01-26,12,Harbour,temperature,6.7,normal
2025-01-26,16,Harbour,temperature,8.2,normal
2025-01-26,20,Harbour,temperature,6.0,normal
2025-01-26,8,Harbour,humidity,59.2,normal
2025-01-26,12,Harbour,humidity,63.8,critical
2025-01-26,16,Harbour,humidity,80.2,normal
2025-01-26,20,Harbour,humidity,70.1,normal
2025-01-26,8,Harbour,traffic_flow,1026.0,normal
2025-01-26,12,Harbour,traffic_flow,394.0,critical
2025-01-26,16,Harbour,traffic_flow,388.0,normal
2025-01-26,20,Harbour,traffic_flow,458.0,normal
2025-01-26,8,Greenpark,air_quality,14.8,normal
2025-01-26,12,Greenpark,air_quality,62.6,normal
2025-01-26,16,Greenpark,air_quality,44.4,normal
2025-01-26,20,Greenpark,air_quality,33.4,normal
2025-01-26,8,Greenpark,noise_level,47.6,normal
2025-01-26,12,Greenpark,noise_level,55.9,critical
2025-01-26,16,Greenpark,noise_level,61.0,normal
2025-01-26,20,Greenpark,noise_level,85.2,normal
2025-01-26,8,Greenpark,temperature,9.5,normal
2025-01-26,12,Greenpark,temperature,10.7,normal
2025-01-26,16,Greenpark,temperature,9.7,warning
2025-01-26,20,Greenpark,temperature,10.7,warning
2025-01-26,8,Greenpark,humidity,67.4,normal
2025-01-26,12,Greenpark,humidity,64.7,normal
2025-01-26,16,Greenpark,humidity,54.9,normal
2025-01-26,20,Greenpark,humidity,75.4,normal
2025-01-26,8,Greenpark,traffic_flow,637.0,normal
2025-01-26,12,Greenpark,traffic_flow,473.0,warning
2025-01-26,16,Greenpark,traffic_flow,907.0,normal
2025-01-26,20,Greenpark,traffic_flow,121.0,normal
2025-01-27,8,Central,air_quality,23.9,warning
2025-01-27,12,Central,air_quality,13.5,normal
2025-01-27,16,Central,air_quality,68.1,normal
2025-01-27,20,Central,air_quality,35.1,normal
2025-01-27,8,Central,noise_level,76.6,normal
2025-01-27,12,Central,noise_level,57.8,normal
2025-01-27,16,Central,noise_level,49.8,normal
2025-01-27,20,Central,noise_level,53.3,normal
2025-01-27,8,Central,temperature,10.4,normal
2025-01-27,12,Central,temperature,12.1,normal
2025-01-27,16,Central,temperature,10.0,normal
2025-01-27,20,Central,temperature,12.8,normal
2025-01-27,8,Central,humidity,62.2,normal
2025-01-27,12,Central,humidity,63.8,normal
2025-01-27,16,Central,humidity,53.2,critical
2025-01-27,20,Central,humidity,51.8,normal
2025-01-27,8,Central,traffic_flow,916.0,normal
2025-01-27,12,Central,traffic_flow,237.0,normal
2025-01-27,16,Central,traffic_flow,747.0,normal
2025-01-27,20,Central,traffic_flow,524.0,normal
2025-01-27,8,Riverside,air_quality,16.3,normal
2025-01-27,12,Riverside,air_quality,68.6,normal
2025-01-27,16,Riverside,air_quality,27.0,normal
2025-01-27,20,Riverside,air_quality,68.7,normal
2025-01-27,8,Riverside,noise_level,49.0,normal
2025-01-27,12,Riverside,noise_level,71.3,normal
2025-01-27,16,Riverside,noise_level,55.1,normal
2025-01-27,20,Riverside,noise_level,85.9,normal
2025-01-27,8,Riverside,temperature,9.2,normal
2025-01-27,12,Riverside,temperature,6.4,normal
2025-01-27,16,Riverside,temperature,11.5,normal
2025-01-27,20,Riverside,temperature,8.6,normal
2025-01-27,8,Riverside,humidity,74.0,normal
2025-01-27,12,Riverside,humidity,84.5,normal
2025-01-27,16,Riverside,humidity,77.0,normal
2025-01-27,20,Riverside,humidity,40.3,normal
2025-01-27,8,Riverside,traffic_flow,634.0,normal
2025-01-27,12,Riverside,traffic_flow,437.0,normal
2025-01-27,16,Riverside,traffic_flow,853.0,normal
2025-01-27,20,Riverside,traffic_flow,50.0,normal
2025-01-27,8,Northgate,air_quality,21.7,normal
2025-01-27,12,Northgate,air_quality,26.7,normal
2025-01-27,16,Northgate,air_quality,70.0,warning
2025-01-27,20,Northgate,air_quality,32.7,normal
2025-01-27,8,Northgate,noise_level,70.3,normal
2025-01-27,12,Northgate,noise_level,75.5,critical
2025-01-27,16,Northgate,noise_level,53.4,normal
2025-01-27,20,Northgate,noise_level,60.6,normal
2025-01-27,8,Northgate,temperature,12.1,normal
2025-01-27,12,Northgate,temperature,5.0,normal
2025-01-27,16,Northgate,temperature,9.1,warning
2025-01-27,20,Northgate,temperature,13.7,normal
2025-01-27,8,Northgate,humidity,69.9,normal
2025-01-27,12,Northgate,humidity,70.1,normal
2025-01-27,16,Northgate,humidity,79.1,normal
2025-01-27,20,Northgate,humidity,56.2,normal
2025-01-27,8,Northgate,traffic_flow,642.0,normal
2025-01-27,12,Northgate,traffic_flow,440.0,critical
2025-01-27,16,Northgate,traffic_flow,722.0,normal
2025-01-27,20,Northgate,traffic_flow,313.0,normal
2025-01-27,8,Eastfield,air_quality,25.6,normal
2025-01-27,12,Eastfield,air_quality,53.7,normal
2025-01-27,16,Eastfield,air_quality,41.0,normal
2025-01-27,20,Eastfield,air_quality,25.9,normal
2025-01-27,8,Eastfield,noise_level,74.1,normal
2025-01-27,12,Eastfield,noise_level,57.6,normal
2025-01-27,16,Eastfield,noise_level,68.1,normal
2025-01-27,20,Eastfield,noise_level,82.0,normal
2025-01-27,8,Eastfield,temperature,13.0,normal
2025-01-27,12,Eastfield,temperature,14.6,normal
2025-01-27,16,Eastfield,temperature,12.9,normal
2025-01-27,20,Eastfield,temperature,9.1,warning
2025-01-27,8,Eastfield,humidity,52.4,normal
2025-01-27,12,Eastfield,humidity,59.7,normal
2025-01-27,16,Eastfield,humidity,60.8,normal
2025-01-27,20,Eastfield,humidity,84.4,normal
2025-01-27,8,Eastfield,traffic_flow,725.0,normal
2025-01-27,12,Eastfield,traffic_flow,207.0,normal
2025-01-27,16,Eastfield,traffic_flow,831.0,normal
2025-01-27,20,Eastfield,traffic_flow,405.0,warning
2025-01-27,8,Harbour,air_quality,30.7,normal
2025-01-27,12,Harbour,air_quality,37.6,normal
2025-01-27,16,Harbour,air_quality,73.1,critical
2025-01-27,20,Harbour,air_quality,53.6,normal
2025-01-27,8,Harbour,noise_level,57.9,normal
2025-01-27,12,Harbour,noise_level,52.4,normal
2025-01-27,16,Harbour,noise_level,87.8,normal
2025-01-27,20,Harbour,noise_level,83.7,normal
2025-01-27,8,Harbour,temperature,12.7,normal
2025-01-27,12,Harbour,temperature,9.3,normal
2025-01-27,16,Harbour,temperature,7.5,normal
2025-01-27,20,Harbour,temperature,7.6,normal
2025-01-27,8,Harbour,humidity,61.2,normal
2025-01-27,12,Harbour,humidity,57.5,normal
2025-01-27,16,Harbour,humidity,64.5,normal
2025-01-27,20,Harbour,humidity,63.8,normal
2025-01-27,8,Harbour,traffic_flow,652.0,normal
2025-01-27,12,Harbour,traffic_flow,257.0,critical
2025-01-27,16,Harbour,traffic_flow,750.0,normal
2025-01-27,20,Harbour,traffic_flow,383.0,normal
2025-01-27,8,Greenpark,air_quality,71.3,normal
2025-01-27,12,Greenpark,air_quality,49.8,warning
2025-01-27,16,Greenpark,air_quality,49.2,normal
2025-01-27,20,Greenpark,air_quality,50.6,normal
2025-01-27,8,Greenpark,noise_level,75.9,normal
2025-01-27,12,Greenpark,noise_level,109.3,normal
2025-01-27,16,Greenpark,noise_level,55.1,normal
2025-01-27,20,Greenpark,noise_level,86.6,normal
2025-01-27,8,Greenpark,temperature,5.8,normal
2025-01-27,12,Greenpark,temperature,9.0,normal
2025-01-27,16,Greenpark,temperature,6.8,critical
2025-01-27,20,Greenpark,temperature,12.0,normal
2025-01-27,8,Greenpark,humidity,79.4,normal
2025-01-27,12,Greenpark,humidity,45.8,normal
2025-01-27,16,Greenpark,humidity,81.4,normal
2025-01-27,20,Greenpark,humidity,70.0,normal
2025-01-27,8,Greenpark,traffic_flow,923.0,normal
2025-01-27,12,Greenpark,traffic_flow,589.0,normal
2025-01-27,16,Greenpark,traffic_flow,904.0,normal
2025-01-27,20,Greenpark,traffic_flow,182.0,normal
2025-01-28,8,Central,air_quality,37.5,normal
2025-01-28,12,Central,air_quality,20.9,warning
2025-01-28,16,Central,air_quality,10.1,normal
2025-01-28,20,Central,air_quality,24.6,normal
2025-01-28,8,Central,noise_level,57.9,normal
2025-01-28,12,Central,noise_level,85.4,warning
2025-01-28,16,Central,noise_level,61.4,normal
2025-01-28,20,Central,noise_level,66.1,normal
2025-01-28,8,Central,temperature,8.4,normal
2025-01-28,12,Central,temperature,9.3,normal
2025-01-28,16,Central,temperature,10.1,warning
2025-01-28,20,Central,temperature,9.2,normal
2025-01-28,8,Central,humidity,73.3,normal
2025-01-28,12,Central,humidity,55.4,normal
2025-01-28,16,Central,humidity,44.0,normal
2025-01-28,20,Central,humidity,41.1,normal
2025-01-28,8,Central,traffic_flow,930.0,warning
2025-01-28,12,Central,traffic_flow,50.0,normal
2025-01-28,16,Central,traffic_flow,763.0,normal
2025-01-28,20,Central,traffic_flow,234.0,normal
2025-01-28,8,Riverside,air_quality,55.7,normal
2025-01-28,12,Riverside,air_quality,44.7,normal
2025-01-28,16,Riverside,air_quality,45.1,normal
2025-01-28,20,Riverside,air_quality,46.6,normal
2025-01-28,8,Riverside,noise_level,62.7,normal
2025-01-28,12,Riverside,noise_level,45.2,normal
2025-01-28,16,Riverside,noise_level,56.1,normal
2025-01-28,20,Riverside,noise_level,51.5,normal
2025-01-28,8,Riverside,temperature,7.8,normal
2025-01-28,12,Riverside,temperature,10.2,normal
2025-01-28,16,Riverside,temperature,12.6,normal
2025-01-28,20,Riverside,temperature,12.5,normal
2025-01-28,8,Riverside,humidity,68.6,normal
2025-01-28,12,Riverside,humidity,58.5,normal
2025-01-28,16,Riverside,humidity,65.1,warning
2025-01-28,20,Riverside,humidity,75.5,normal
2025-01-28,8,Riverside,traffic_flow,691.0,normal
2025-01-28,12,Riverside,traffic_flow,394.0,normal
2025-01-28,16,Riverside,traffic_flow,717.0,normal
2025-01-28,20,Riverside,traffic_flow,289.0,normal
2025-01-28,8,Northgate,air_quality,43.3,critical
2025-01-28,12,Northgate,air_quality,37.3,normal
2025-01-28,16,Northgate,air_quality,49.7,normal
2025-01-28,20,Northgate,air_quality,37.5,normal
2025-01-28,8,Northgate,noise_level,59.8,normal
2025-01-28,12,Northgate,noise_level,45.1,normal
2025-01-28,16,Northgate,noise_level,71.0,normal
2025-01-28,20,Northgate,noise_level,71.2,warning
2025-01-28,8,Northgate,temperature,7.4,normal
2025-01-28,12,Northgate,temperature,7.6,normal
2025-01-28,16,Northgate,temperature,10.4,normal
2025-01-28,20,Northgate,temperature,8.5,normal
2025-01-28,8,Northgate,humidity,68.4,normal
2025-01-28,12,Northgate,humidity,85.3,normal
2025-01-28,16,Northgate,humidity,52.5,normal
2025-01-28,20,Northgate,humidity,77.4,warning
2025-01-28,8,Northgate,traffic_flow,650.0,normal
2025-01-28,12,Northgate,traffic_flow,291.0,normal
2025-01-28,16,Northgate,traffic_flow,819.0,normal
2025-01-28,20,Northgate,traffic_flow,481.0,normal
2025-01-28,8,Eastfield,air_quality,68.7,normal
2025-01-28,12,Eastfield,air_quality,75.5,normal
2025-01-28,16,Eastfield,air_quality,39.1,normal
2025-01-28,20,Eastfield,air_quality,44.1,critical
2025-01-28,8,Eastfield,noise_level,65.4,normal
2025-01-28,12,Eastfield,noise_level,60.9,normal
2025-01-28,16,Eastfield,noise_level,57.9,normal
2025-01-28,20,Eastfield,noise_level,55.1,normal
2025-01-28,8,Eastfield,temperature,11.7,normal
2025-01-28,12,Eastfield,temperature,14.0,warning
2025-01-28,16,Eastfield,temperature,5.5,normal
2025-01-28,20,Eastfield,temperature,9.2,normal
2025-01-28,8,Eastfield,humidity,42.7,normal
2025-01-28,12,Eastfield,humidity,72.4,normal
2025-01-28,16,Eastfield,humidity,53.8,normal
2025-01-28,20,Eastfield,humidity,82.4,normal
2025-01-28,8,Eastfield,traffic_flow,771.0,critical
2025-01-28,12,Eastfield,traffic_flow,475.0,critical
2025-01-28,16,Eastfield,traffic_flow,671.0,warning
2025-01-28,20,Eastfield,traffic_flow,413.0,normal
2025-01-28,8,Harbour,air_quality,46.4,normal
2025-01-28,12,Harbour,air_quality,51.2,normal
2025-01-28,16,Harbour,air_quality,33.5,normal
2025-01-28,20,Harbour,air_quality,3.3,warning
2025-01-28,8,Harbour,noise_level,74.7,normal
2025-01-28,12,Harbour,noise_level,65.4,normal
2025-01-28,16,Harbour,noise_level,77.2,normal
2025-01-28,20,Harbour,noise_level,45.4,normal
2025-01-28,8,Harbour,temperature,10.3,normal
2025-01-28,12,Harbour,temperature,9.3,normal
2025-01-28,16,Harbour,temperature,15.2,normal
2025-01-28,20,Harbour,temperature,11.7,normal
2025-01-28,8,Harbour,humidity,63.9,normal
2025-01-28,12,Harbour,humidity,72.7,normal
2025-01-28,16,Harbour,humidity,58.1,critical
2025-01-28,20,Harbour,humidity,70.8,normal
2025-01-28,8,Harbour,traffic_flow,1153.0,normal
2025-01-28,12,Harbour,traffic_flow,312.0,normal
2025-01-28,16,Harbour,traffic_flow,812.0,normal
2025-01-28,20,Harbour,traffic_flow,282.0,normal
2025-01-28,8,Greenpark,air_quality,28.2,warning
2025-01-28,12,Greenpark,air_quality,60.1,normal
2025-01-28,16,Greenpark,air_quality,24.3,normal
2025-01-28,20,Greenpark,air_quality,51.6,warning
2025-01-28,8,Greenpark,noise_level,71.3,normal
2025-01-28,12,Greenpark,noise_level,56.9,normal
2025-01-28,16,Greenpark,noise_level,76.7,normal
2025-01-28,20,Greenpark,noise_level,75.5,normal
2025-01-28,8,Greenpark,temperature,8.7,normal
2025-01-28,12,Greenpark,temperature,6.2,normal
2025-01-28,16,Greenpark,temperature,11.3,normal
2025-01-28,20,Greenpark,temperature,9.7,normal
2025-01-28,8,Greenpark,humidity,67.1,normal
2025-01-28,12,Greenpark,humidity,71.5,normal
2025-01-28,16,Greenpark,humidity,43.4,normal
2025-01-28,20,Greenpark,humidity,57.8,normal
2025-01-28,8,Greenpark,traffic_flow,1038.0,normal
2025-01-28,12,Greenpark,traffic_flow,425.0,normal
2025-01-28,16,Greenpark,traffic_flow,875.0,normal
2025-01-28,20,Greenpark,traffic_flow,412.0,warning
2025-01-29,8,Central,air_quality,53.5,normal
2025-01-29,12,Central,air_quality,64.8,normal
2025-01-29,16,Central,air_quality,11.0,normal
2025-01-29,20,Central,air_quality,57.6,normal
2025-01-29,8,Central,noise_level,60.9,critical
2025-01-29,12,Central,noise_level,72.6,normal
2025-01-29,16,Central,noise_level,57.3,normal
2025-01-29,20,Central,noise_level,56.9,normal
2025-01-29,8,Central,temperature,6.5,normal
2025-01-29,12,Central,temperature,9.8,normal
2025-01-29,16,Central,temperature,6.3,normal
2025-01-29,20,Central,temperature,9.5,normal
2025-01-29,8,Central,humidity,67.1,normal
2025-01-29,12,Central,humidity,54.3,normal
2025-01-29,16,Central,humidity,42.0,normal
2025-01-29,20,Central,humidity,38.9,normal
2025-01-29,8,Central,traffic_flow,653.0,normal
2025-01-29,12,Central,traffic_flow,130.0,normal
2025-01-29,16,Central,traffic_flow,816.0,normal
2025-01-29,20,Central,traffic_flow,758.0,normal
2025-01-29,8,Riverside,air_quality,23.5,normal
2025-01-29,12,Riverside,air_quality,93.7,normal
2025-01-29,16,Riverside,air_quality,46.3,normal
2025-01-29,20,Riverside,air_quality,49.9,normal
2025-01-29,8,Riverside,noise_level,44.2,normal
2025-01-29,12,Riverside,noise_level,63.9,normal
2025-01-29,16,Riverside,noise_level,55.5,normal
2025-01-29,20,Riverside,noise_level,80.2,normal
2025-01-29,8,Riverside,temperature,4.8,normal
2025-01-29,12,Riverside,temperature,8.4,normal
2025-01-29,16,Riverside,temperature,7.5,normal
2025-01-29,20,Riverside,temperature,10.9,normal
2025-01-29,8,Riverside,humidity,31.6,normal
2025-01-29,12,Riverside,humidity,87.2,normal
2025-01-29,16,Riverside,humidity,69.1,normal
2025-01-29,20,Riverside,humidity,68.1,normal
2025-01-29,8,Riverside,traffic_flow,626.0,normal
2025-01-29,12,Riverside,traffic_flow,513.0,normal
2025-01-29,16,Riverside,traffic_flow,897.0,normal
2025-01-29,20,Riverside,traffic_flow,580.0,normal
2025-01-29,8,Northgate,air_quality,39.2,normal
2025-01-29,12,Northgate,air_quality,17.3,normal
2025-01-29,16,Northgate,air_quality,32.9,normal
2025-01-29,20,Northgate,air_quality,61.6,normal
2025-01-29,8,Northgate,noise_level,55.8,warning
2025-01-29,12,Northgate,noise_level,85.7,normal
2025-01-29,16,Northgate,noise_level,71.4,normal
2025-01-29,20,Northgate,noise_level,83.6,normal
2025-01-29,8,Northgate,temperature,8.6,normal
2025-01-29,12,Northgate,temperature,11.2,critical
2025-01-29,16,Northgate,temperature,7.1,normal
2025-01-29,20,Northgate,temperature,12.5,normal
2025-01-29,8,Northgate,humidity,72.2,normal
2025-01-29,12,Northgate,humidity,75.9,normal
2025-01-29,16,Northgate,humidity,59.3,normal
2025-01-29,20,Northgate,humidity,66.7,normal
2025-01-29,8,Northgate,traffic_flow,809.0,normal
2025-01-29,12,Northgate,traffic_flow,343.0,normal
2025-01-29,16,Northgate,traffic_flow,826.0,normal
2025-01-29,20,Northgate,traffic_flow,452.0,normal
2025-01-29,8,Eastfield,air_quality,54.5,normal
2025-01-29,12,Eastfield,air_quality,37.8,normal
2025-01-29,16,Eastfield,air_quality,59.1,normal
2025-01-29,20,Eastfield,air_quality,57.8,warning
2025-01-29,8,Eastfield,noise_level,68.6,normal
2025-01-29,12,Eastfield,noise_level,72.4,normal
2025-01-29,16,Eastfield,noise_level,59.8,normal
2025-01-29,20,Eastfield,noise_level,48.9,warning
2025-01-29,8,Eastfield,temperature,12.2,normal
2025-01-29,12,Eastfield,temperature,8.3,warning
2025-01-29,16,Eastfield,temperature,5.5,normal
2025-01-29,20,Eastfield,temperature,8.4,normal
2025-01-29,8,Eastfield,humidity,67.3,normal
2025-01-29,12,Eastfield,humidity,85.7,normal
2025-01-29,16,Eastfield,humidity,107.6,warning
2025-01-29,20,Eastfield,humidity,70.3,normal
2025-01-29,8,Eastfield,traffic_flow,929.0,normal
2025-01-29,12,Eastfield,traffic_flow,504.0,normal
2025-01-29,16,Eastfield,traffic_flow,845.0,normal
2025-01-29,20,Eastfield,traffic_flow,361.0,normal
2025-01-29,8,Harbour,air_quality,27.5,normal
2025-01-29,12,Harbour,air_quality,83.4,normal
2025-01-29,16,Harbour,air_quality,35.7,normal
2025-01-29,20,Harbour,air_quality,40.0,normal
2025-01-29,8,Harbour,noise_level,60.6,normal
2025-01-29,12,Harbour,noise_level,55.5,normal
2025-01-29,16,Harbour,noise_level,68.0,normal
2025-01-29,20,Harbour,noise_level,55.7,normal
2025-01-29,8,Harbour,temperature,9.1,normal
2025-01-29,12,Harbour,temperature,8.2,normal
2025-01-29,16,Harbour,temperature,9.0,normal
2025-01-29,20,Harbour,temperature,6.6,normal
2025-01-29,8,Harbour,humidity,45.0,normal
2025-01-29,12,Harbour,humidity,89.4,normal
2025-01-29,16,Harbour,humidity,78.0,normal
2025-01-29,20,Harbour,humidity,86.5,normal
2025-01-29,8,Harbour,traffic_flow,1030.0,normal
2025-01-29,12,Harbour,traffic_flow,270.0,normal
2025-01-29,16,Harbour,traffic_flow,1006.0,normal
2025-01-29,20,Harbour,traffic_flow,557.0,normal
2025-01-29,8,Greenpark,air_quality,39.1,warning
2025-01-29,12,Greenpark,air_quality,51.2,normal
2025-01-29,16,Greenpark,air_quality,59.9,normal
2025-01-29,20,Greenpark,air_quality,55.6,normal
2025-01-29,8,Greenpark,noise_level,60.7,normal
2025-01-29,12,Greenpark,noise_level,64.0,normal
2025-01-29,16,Greenpark,noise_level,67.6,normal
2025-01-29,20,Greenpark,noise_level,57.7,critical
2025-01-29,8,Greenpark,temperature,11.7,normal
2025-01-29,12,Greenpark,temperature,8.0,warning
2025-01-29,16,Greenpark,temperature,14.2,normal
2025-01-29,20,Greenpark,temperature,13.0,warning
2025-01-29,8,Greenpark,humidity,77.8,warning
2025-01-29,12,Greenpark,humidity,70.9,normal
2025-01-29,16,Greenpark,humidity,68.6,normal
2025-01-29,20,Greenpark,humidity,80.6,normal
2025-01-29,8,Greenpark,traffic_flow,642.0,normal
2025-01-29,12,Greenpark,traffic_flow,282.0,normal
2025-01-29,16,Greenpark,traffic_flow,890.0,normal
2025-01-29,20,Greenpark,traffic_flow,396.0,warning
2025-01-30,8,Central,air_quality,35.4,normal
2025-01-30,12,Central,air_quality,65.3,warning
2025-01-30,16,Central,air_quality,47.5,normal
2025-01-30,20,Central,air_quality,51.2,normal
2025-01-30,8,Central,noise_level,75.9,normal
2025-01-30,12,Central,noise_level,60.5,normal
2025-01-30,16,Central,noise_level,86.0,normal
2025-01-30,20,Central,noise_level,50.3,normal
2025-01-30,8,Central,temperature,13.4,normal
2025-01-30,12,Central,temperature,8.6,normal
2025-01-30,16,Central,temperature,12.8,normal
2025-01-30,20,Central,temperature,8.0,normal
2025-01-30,8,Central,humidity,44.8,normal
2025-01-30,12,Central,humidity,79.3,normal
2025-01-30,16,Central,humidity,60.2,normal
2025-01-30,20,Central,humidity,45.3,normal
2025-01-30,8,Central,traffic_flow,950.0,normal
2025-01-30,12,Central,traffic_flow,434.0,normal
2025-01-30,16,Central,traffic_flow,751.0,normal
2025-01-30,20,Central,traffic_flow,459.0,critical
